m,f,round_n,stratege_type,外貌_x,内涵_x,财富_x,均分_x,外貌_y,内涵_y,财富_y,均分_y
m1883,f1850,49,3,63.53800733973821,54.68916726658672,47.254610850751284,55.160595152358745,61.400951225011916,49.48880932527457,50.28427930564223,53.72467995197624
m4335,f6134,49,3,80.36488154796295,67.6131639879262,54.68121900945667,67.55308818178194,80.79906659090652,72.23845119305557,57.690979711075244,70.24283249834578
m4853,f7480,49,3,49.41885787360977,17.64589506127635,49.02211341531722,38.69562211673445,47.53871731023719,25.303688182909553,47.74251943699454,40.19497497671376
m5679,f3798,49,3,59.48554227940766,90.8463816032755,79.30720479780922,76.5463762268308,56.998129744576055,82.53920928569751,77.01722786946804,72.18485563324721
m5895,f6502,49,3,54.023784691653525,54.03061402662695,52.831557942675815,53.62865222031876,55.41691203365118,62.41273328493502,54.58445406055061,57.47136645971227
m6888,f5219,49,3,56.131698941383725,62.05701795551538,49.97435774139389,56.05435821276433,55.94959005799037,65.01966579007251,45.4355688168227,55.46827488829519
m7387,f3614,49,3,69.90518777822048,67.86126550023991,74.95526601571785,70.90723976472607,65.24199427952527,71.75722127300665,70.048133547336,69.01578303328931
m7553,f3001,49,3,67.56170627220263,64.23140844254782,50.6221316510628,60.805082121937744,65.21020179776987,64.33761554419087,54.280393368318045,61.27607023675959
m7855,f6098,49,3,61.34726480784234,45.776289445768796,85.99610424384781,64.37321949915298,56.78402750677176,48.05548445184811,85.85980384326106,63.56643860062698
m9118,f2397,49,3,77.91032055940981,57.00903599635029,49.100924646769414,61.34009373417651,75.90982682416225,64.42775047143891,51.727296340314865,64.02162454530534
m9295,f4258,49,3,42.1238114744593,72.00057493988938,46.959165946080105,53.69451745347626,41.12762746153153,72.8400672349447,45.34681678990837,53.104837162128206
m9481,f2404,49,3,66.29541186929742,52.84357555570818,55.54652069796623,58.22850270765728,69.5327749583177,50.83713099517735,54.4236751774543,58.264527043649785
m4522,f9523,50,2,41.914961261894966,56.33306778658941,57.0051425911828,51.751057213222396,52.999058055747064,93.88175593214758,45.959338711288936,64.28005089972787
m6258,f5980,50,2,43.90063244415484,62.282343046375416,56.02497299735339,54.06931616262788,60.289805379640015,73.18667660000355,45.167190650068314,59.54789087657063
m7549,f9298,50,2,59.025311874211035,34.506080628538356,65.67247297768404,53.06795516014447,69.58736831943041,80.33746373971697,45.51724957509898,65.14736054474878
m8241,f5314,50,2,67.8925781895713,44.63968401724025,79.08504541942136,63.872435875410964,80.46042144156519,79.84346713959619,58.567991358897046,72.9572933133528
m8751,f7241,50,2,75.24831089180861,56.85869610609705,62.5643016119041,64.89043620326991,87.86322799466674,54.95770079760262,51.5379164733193,64.78628175519621
m207,f8741,50,3,62.79185977376461,65.59439145822859,67.00593618432107,65.13072913877141,65.71443436494383,66.55139456403572,62.18783461788671,64.81788784895542
m467,f1987,50,3,37.20377496922022,64.2480645982485,52.248490233208926,51.23344326689255,40.54957972189107,69.33416118498347,48.66787126589645,52.85053739092367
m742,f7934,50,3,48.91945991060874,72.0767824285525,83.40404012440405,68.1334274878551,48.12784537744922,76.5675478806377,84.8826106832871,69.85933464712467
m1010,f5953,50,3,25.062810260303912,55.800599891090144,68.07357632790334,49.6456621597658,26.420102718274755,65.24505939763266,71.20364276044435,54.289601625450594
m1471,f3241,50,3,75.03986239117764,82.91435881679489,51.99898853318808,69.98440324705354,78.43498795699058,77.8465089137397,53.58737560272934,69.95629082448654
m1629,f3399,50,3,53.515881636612804,46.686167270932515,70.00141197047624,56.73448695934052,53.10712271585076,51.49558371062042,71.47005459532842,58.69092034059987
m2010,f9383,50,3,56.48808000463622,66.9514110297006,49.03100018554963,57.49016373996215,52.51556381459875,66.54073153238139,51.041597334808856,56.699297560596335
m2340,f9826,50,3,64.91302794718725,65.1401892632015,46.942805712109276,58.998674307499336,65.08175335257195,61.75833076789873,46.00526076376231,57.615114961410995
m3262,f5576,50,3,57.769716105775856,58.25668333642835,49.29792686812789,55.1081087701107,58.02832342112659,52.09699308864593,51.975851784914184,54.03372276489557
m3294,f5621,50,3,50.26942857157103,72.75911480451752,52.59334136106959,58.54062824571938,47.13043391648722,80.02579907705373,54.877617141649864,60.677950045063604
m5812,f8964,50,3,51.981580868072335,73.55077079886517,50.70693089878314,58.74642752190689,48.27468127306086,72.00320074826918,46.39243449587878,55.55677217240294
m5976,f8875,50,3,77.92679796823207,83.50304030245975,53.03495342577773,71.48826389882318,73.14209975617861,81.0342216130215,55.70203630004096,69.95945255641368
m6065,f404,50,3,65.81578341675588,76.94357380679669,59.42969339396295,67.39635020583852,62.757209473209564,74.82803853522519,63.65401499859945,67.07975433567806
m6140,f983,50,3,65.62104741569026,47.531325386738246,60.508403076286655,57.886925292905055,67.39612327095952,47.48664629866979,60.01162015689002,58.298129908839776
m6765,f5170,50,3,39.96811161150937,71.64286610651973,54.540095723006914,55.38369114701201,43.89792815398956,62.293625567641165,58.4088578592026,54.86680386027778
m7915,f9489,50,3,90.6718881290965,60.51723217024089,70.55744755513314,73.91552261815684,94.1231395927847,56.276948452000006,65.80374423797669,72.0679440942538
m8017,f6656,50,3,47.81848814416778,70.99356016921394,48.3240116010886,55.7120199714901,44.441927301003425,71.08470496321898,48.03399450720331,54.520208923808575
m8081,f6195,50,3,52.709049690467275,62.14258840752168,46.821968531273185,53.89120220975405,49.19623050196853,52.702266734010664,48.171873826537386,50.02345702083886
m9469,f49,50,3,32.8757576318138,96.61334536078427,47.067738014996685,58.85228033586492,37.066185018801576,90.50257111166647,47.89776246576833,58.48883953207879
m9482,f8208,50,3,42.52605236645004,92.04100214695758,81.34009351741355,71.96904934360705,47.08489525656564,87.40936085343263,83.66324853149976,72.71916821383267
m9767,f7317,50,3,83.0832445682688,72.64934167912944,57.74308052440382,71.1585555906007,78.97533682998208,67.56743916840297,56.44655189410747,67.66310929749751
m1361,f4257,51,2,75.37469788388469,59.30091497936062,79.20894712967623,71.29485333097385,98.36239680877729,61.12306170703153,67.09973809953495,75.52839887178125
m2750,f9847,51,2,63.989892116494666,24.53129909471764,55.4616228551305,47.9942713554476,79.16179281672854,57.47001994536251,45.401121787494745,60.67764484986193
m5580,f3617,51,2,52.658374162095754,73.75391471683632,55.397027191700005,60.60310535687736,63.34100690881966,38.558661912221226,45.36732848282964,49.08899910129017
m6199,f6224,51,2,71.17364792363033,49.78897334671384,65.51136554939349,62.15799560657922,89.13382671824775,50.81993953083494,48.46324615760314,62.805670802228605
m6998,f9602,51,2,73.59425949507701,61.413811984745905,84.99192360982275,73.33333169654856,93.98656292642751,68.6051832065073,62.40967978053628,75.00047530449037
m7104,f5246,51,2,47.85347880782872,101.28612801581846,56.25083857910104,68.46348180091609,63.89910941651445,49.72009031591317,46.18470122262114,53.26796698501625
m7464,f5322,51,2,58.936904524420505,55.712862879111455,61.40060289862896,58.68345676738698,81.74542039824516,66.66523134684448,50.020263477220894,66.14363840743685
m592,f1529,51,3,70.22926771733596,46.22770366005095,73.24480811216102,63.23392649651598,66.23900067787355,40.18792106527199,74.98530369641372,60.47074181318643
m935,f579,51,3,47.68998121798472,34.26833768551295,50.429715801954046,44.12934490181724,48.581429262935615,35.710239804075755,50.33467976582364,44.875449610945
m1786,f4875,51,3,55.37777868635103,61.59150891468112,74.34224029695652,63.770509299329554,56.72511939274327,53.757315932039894,78.2165743625958,62.89966989579298
m2246,f7937,51,3,67.46754014585184,60.425357133537574,80.8461753985734,69.57969089265427,68.96151926675141,64.19374888825517,83.23938477082365,72.13155097527674
m2895,f793,51,3,64.50738314080367,60.69564181043475,57.94295612065382,61.048660357297415,67.60933548827887,63.447033377482896,53.76522047108661,61.607196445616125
m5932,f8064,51,3,60.06614340509654,58.772892943732614,55.57844627241798,58.13916087374904,62.23440242791292,57.881799640019715,53.278650975395166,57.79828434777593
m6102,f6895,51,3,60.86783304104882,55.32270574476057,53.801063467848806,56.66386741788606,58.99820539752085,45.32642619462781,58.28468186049825,54.203104484215636
m7167,f6968,51,3,49.998345547876745,58.3953815552969,51.67237259174382,53.355366564972485,48.01789898576768,67.97038712747185,48.167427993058226,54.718571368765915
m7609,f7782,51,3,83.06897474176257,42.27439973316635,59.568049454665896,61.637141309864944,79.20038838313434,43.32651864128069,55.915108219122175,59.48067174784574
m8111,f4918,51,3,49.74822162885385,56.19353445332683,81.56811719612975,62.50329109277015,52.06884872125815,58.38128084752983,82.73850814708794,64.39621257195864
m8248,f9966,51,3,63.07822731520146,67.57173602729554,64.22224297297174,64.95740210515625,65.76834453825397,76.42986135886333,64.71430653470466,68.970837477274
m8437,f7088,51,3,78.61894885861969,38.4755004525847,45.92861025484821,54.34101985535087,77.5127137081611,32.86202607028265,46.6881595944442,52.35429979096265
m9672,f4496,51,3,55.95908917184625,46.78913701355873,65.09424063674615,55.947488940717044,54.68684348591499,55.180642632991436,62.692106117283984,57.51986407873014
m3074,f5839,52,2,76.68654651141232,63.096427644359736,65.70067824640503,68.49455080072569,88.61583682588584,56.15426570837354,55.458400761477805,66.7428344319124
m1611,f19,52,3,52.77232667237966,56.375674185247725,48.4546198620908,52.53420690657273,55.88832169916668,52.91552189635109,47.12772732688245,51.97719030746674
m1650,f5136,52,3,73.94469648484316,44.06417790135522,52.06082307641552,56.68989915420463,75.66464111061168,37.87519267098371,53.334764216480934,55.624865999358775
m1663,f9872,52,3,52.84066496658307,62.49551062281491,45.08470432987972,53.47362663975923,55.58164063157308,60.84231822294769,45.00067153161128,53.80821012871068
m2275,f6236,52,3,43.965921398540004,68.80504937272079,89.7058442791281,67.49227168346296,39.80713166394118,69.22963287527745,91.89926604081333,66.97867686001065
m2291,f2362,52,3,49.384981367492145,61.695046708051066,48.87682162354998,53.318949899697735,46.441684749779824,67.81715296515887,45.313034908507994,53.19062420781557
m3038,f8724,52,3,45.87489971158734,69.74842002603134,66.31745300933751,60.64692424898539,45.014745497908386,64.256861037051,71.15382682581716,60.14181112025884
m3402,f916,52,3,77.21215147632653,75.74732854982028,49.21796759190664,67.39248253935115,78.26316685391299,73.77358897776384,51.41054613673535,67.81576732280406
m3519,f9318,52,3,48.03506396903362,70.30232221771162,59.21154285859264,59.182976348445955,43.57373202957041,79.99558594744997,56.51907568021724,60.02946455241254
m4142,f5790,52,3,72.26876755446659,73.49593416379919,60.43989553687118,68.73486575171232,67.29450142555258,69.15585709943416,61.6755138392852,66.04195745475732
m4194,f4996,52,3,57.23019996638215,49.051758849638816,47.11674952631605,51.132902780779006,56.39934600264578,58.82171179280123,48.94563585647589,54.72223121730764
m4919,f438,52,3,40.34307298405926,48.09511174495804,45.39833594526494,44.61217355809408,37.05086008060522,47.037944150907784,46.23679915717626,43.44186779622976
m4977,f5890,52,3,61.30311692920173,52.75696674875786,63.10210907042935,59.05406424946298,62.24065467383524,55.01347947311617,62.7568322664937,60.00365547114836
m5548,f4458,52,3,72.79774390615029,60.62259906974206,45.32790981738015,59.582750931090835,69.56969166641915,56.334631706665746,45.677247071879236,57.193856814988045
m6208,f3985,52,3,61.69121039682509,85.32133409094993,72.77390315763313,73.26214921513605,61.47098106784282,94.32778884719121,72.3237569875277,76.04084230085391
m6768,f668,52,3,60.06104369966461,67.44477683612622,47.614219578759695,58.37334670485018,58.61686258706099,61.50983986360136,47.42585563214668,55.85085269426967
m6773,f9519,52,3,73.47429408665981,43.01112210461524,57.801159986170404,58.09552539248182,68.66622869668944,49.073198857135,58.39876715259878,58.71273156880775
m7593,f4428,52,3,24.442923424026134,57.07601560425479,45.357984378237035,42.29230780217265,26.73277789345427,64.74763442983546,45.21801165908566,45.56614132745847
m8488,f5138,52,3,48.239891650302575,65.63637888457026,52.65187160762646,55.50938071416643,50.83658032120193,68.19389588012174,50.682898127317614,56.571124776213765
m3274,f997,53,2,61.70224882819752,59.94672018020634,76.10264405107311,65.917204353159,96.13110475939338,63.8550888694268,58.78381012818741,72.9233345856692
m5374,f741,53,2,79.07978227280805,48.548469026158614,83.44480203922384,70.3576844460635,89.76347625643558,56.013413125655205,64.55482455045012,70.11057131084696
m5889,f666,53,2,50.01052201360709,32.56467131503496,56.588338793259595,46.38784404063389,67.22391557245494,61.415074715360554,45.906214971563294,58.181735086459604
m4,f6815,53,3,40.45609254802464,40.687825324659556,60.44835784161775,47.19742523810064,43.29342519214582,45.96027620860683,60.66217471031078,49.97195870368781
m577,f9463,53,3,68.06604657558574,51.28307155013691,51.635998228493236,56.99503878473863,66.05981288783215,56.36607908274393,53.26682758214096,58.564239850905686
m1123,f1927,53,3,46.758928408911764,63.965046645858926,55.101503350232036,55.275159468334245,43.969371195373824,55.355040503817364,55.11753014644246,51.480647281877886
m1303,f9326,53,3,38.089880765296755,53.40237287131897,47.75726630955027,46.416506648722,37.66861916340548,45.7859409496178,48.173703663785616,43.87608792560297
m1340,f4901,53,3,45.30288589809137,62.97887427294823,52.70796398276383,53.66324138460114,46.81621241113814,66.45857819475899,55.292281989529585,56.18902419847557
m1714,f2653,53,3,55.16039422501691,45.0411946976825,67.30554756174854,55.835712161482654,56.286180666744,39.17677223147493,64.66218483989294,53.37504591270396
m2791,f1777,53,3,58.86410820249731,73.79754341701263,45.88953483475817,59.5170621514227,60.03256773851387,83.31148011658911,48.33850577069721,63.894184541933406
m2921,f4855,53,3,73.221503413104,60.84651400474742,55.490182602215725,63.18606667335572,70.01787408827838,55.62558124699569,52.74991245113361,59.46445592880256
m3021,f3903,53,3,49.25436119529084,63.29694902094552,47.58823721955509,53.37984914526382,49.908181492370375,67.66661472963814,51.75552689097982,56.44344103766278
m3128,f4757,53,3,37.19208343602396,59.29599277601206,51.69990265263522,49.39599295489041,34.78325498218557,52.82011063525945,52.38565814657606,46.66300792134035
m3756,f7665,53,3,57.24059160142131,47.03672108012571,77.70881674528002,60.66204314227568,53.09231841237213,43.34288573587832,75.01311653155295,57.149440226601136
m3887,f7185,53,3,71.37014429122226,59.82605368607412,87.72132071752489,72.97250623160708,67.59776091100694,60.54939668143822,83.07211001727288,70.40642253657268
m4087,f2151,53,3,35.28908736381826,70.60101463474608,52.30810879586038,52.7327369314749,32.99245038144731,73.29297891343947,48.585822339148024,51.62375054467827
m4785,f1692,53,3,33.1652270361331,83.21218490853755,54.134912750230825,56.83744156496716,31.170147629436702,78.35713976091965,58.958336376972255,56.16187458910954
m6158,f9154,53,3,49.61671305949315,85.48924518946848,51.129084910708244,62.078347719889955,54.344328218962936,79.6969801198272,51.13838486613719,61.72656440164244
